DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment_Behavior
0.293135011,0.453546911,0.308009153,2.39221968,3.738901602,0.236384439,0.191533181,3.610983982,0.196567506,1.362929062,0.371167048,0.312814645,0.320366133,0.285125858,0.874141876,0.788558352,1.639359268,1.303432494,0.413501144,0.826773455,0.280091533,0.396338673,0.185354691,1.143020595,2.080778032,0.984439359,0.23798627,0.263615561,0.616018307,0.162700229,0.383524027,1.966590389,0.857208238,0.578032037,0.597482838,0.857437071,0.622654462,0.415331808,0.684897025,0.314187643,0.354919908,0.433638444,0.496796339,0.153061224,0.76242497,0.137334934,1.388595438,0.240816327,0.23637455,1.191596639,0.13637455,0.163865546,0.175630252,0.132052821,0.153901561,0.191716687,0.171068427,0.122088836,0.209003601,0.114885954,0.568547419,0.27635054,1.455702281,2.071908764,0.178391357,1.210564226,0.763145258,0.241776711,0.155342137,0.144297719,0.132052821,0.134813926,0.368427371,0.152941176,0.209123649,0.188955582,0.928331333,Control,Saline_S/C
0.283922463,0.457012543,0.322462942,2.389053592,3.763511973,0.251311288,0.18654504,3.607525656,0.192474344,1.424173318,0.332041049,0.311516534,0.323831243,0.282098062,0.883238312,0.792474344,1.638540479,1.335917902,0.428506271,0.820068415,0.271151653,0.394526796,0.177423033,1.103990878,2.085290764,0.980615735,0.232611174,0.260433295,0.623717218,0.171265678,0.392702395,1.948004561,0.857468643,0.57309008,0.593158495,0.886659065,0.637172178,0.443557583,0.681641961,0.33386545,0.355986317,0.483238312,0.514709236,0.151668103,0.775206205,0.144404777,1.439985227,0.247076203,0.231810907,1.267142681,0.140219131,0.164963683,0.181583159,0.138126308,0.160285609,0.186507448,0.182321802,0.128523944,0.225163117,0.122368583,0.58808322,0.298904346,1.567524314,2.135787271,0.178259264,1.295826665,0.785300997,0.24412163,0.158931429,0.146620707,0.138126308,0.154991998,0.372768682,0.165209898,0.227009725,0.195124954,0.950141573,Control,Saline_S/C
0.299733333,0.424,0.3096,2.222666667,3.219733333,0.258133333,0.190933333,3.238133333,0.183466667,1.280533333,0.308266667,0.302133333,0.3088,0.280533333,0.844266667,0.731733333,1.518933333,1.1928,0.4152,0.832,0.2824,0.3928,0.205866667,1.034666667,1.817066667,0.901866667,0.2296,0.246133333,0.582933333,0.179466667,0.377866667,1.774133333,0.789333333,0.568533333,0.614133333,0.894133333,0.6624,0.420266667,0.6576,0.317333333,0.398133333,0.434133333,0.499466667,0.14345516,0.711640638,0.136370955,1.316857189,0.219449364,0.222186443,1.124456609,0.129447754,0.135082917,0.149251328,0.130413782,0.161165674,0.197069715,0.174529061,0.118821446,0.204636934,0.108195138,0.600708421,0.304298825,1.497182418,2.099500886,0.198679762,1.260666559,0.763484141,0.258734503,0.172113991,0.160199646,0.130413782,0.149251328,0.365641604,0.168249879,0.232651747,0.224601513,0.993720818,Control,Saline_S/C
0.306425916,0.402018056,0.314391928,2.236590547,3.280403611,0.254381306,0.193839618,3.212161445,0.189591078,1.30456718,0.3181094,0.301646309,0.301911843,0.28173128,0.798725438,0.722251726,1.521508232,1.219330855,0.412639405,0.821295805,0.272172066,0.385023898,0.180828465,1.007966012,1.857408391,0.905204461,0.234997345,0.253053638,0.575942645,0.173659055,0.387944769,1.796601168,0.784121083,0.591343601,0.628252788,0.883165162,0.614445035,0.432288901,0.680031864,0.314126394,0.373074881,0.455921402,0.533457249,0.138316563,0.685194058,0.142948411,1.356652292,0.261779268,0.223287015,1.096310494,0.129052867,0.147101102,0.158441144,0.141830379,0.15317042,0.200447213,0.177128254,0.11994889,0.208912314,0.113560134,0.627375819,0.304743651,1.518128095,2.069797157,0.206356812,1.309535218,0.777671299,0.265293084,0.181440664,0.165947932,0.141830379,0.172176969,0.377256029,0.171058936,0.24133525,0.209391471,0.980674014,Control,Saline_S/C
0.2797969,0.415820417,0.314003207,2.229556387,3.409673971,0.244788883,0.187600214,3.235435596,0.185195083,1.366648851,0.316141101,0.306520577,0.334847675,0.2797969,0.841528594,0.74665954,1.519508284,1.246926777,0.413682523,0.869053982,0.281934794,0.377605559,0.185996793,1.069214324,1.844735436,0.904329236,0.243452699,0.252271513,0.570550508,0.184126136,0.393639765,1.764831641,0.770978087,0.589257082,0.615179049,0.894441475,0.65980759,0.436397648,0.692410476,0.365579904,0.388562266,0.453233565,0.521378942,0.144422953,0.702450032,0.148774984,1.356866538,0.241457124,0.236299162,1.170696325,0.12830432,0.168923275,0.159252095,0.150386847,0.173597679,0.192617666,0.169568021,0.114764668,0.215828498,0.111540941,0.63620245,0.309800129,1.556415216,2.096711799,0.222598324,1.310283688,0.78997421,0.264023211,0.178594455,0.153449387,0.150386847,0.180851064,0.370567376,0.169568021,0.279980658,0.220180529,0.98420374,Control,Saline_S/C
0.295595432,0.395758564,0.308646003,2.084502447,2.831647635,0.270146819,0.194779772,2.825774878,0.194127243,1.331158238,0.300489396,0.295595432,0.304730832,0.28319739,0.784013051,0.681566069,1.408809135,1.07406199,0.407177814,0.738009788,0.279934747,0.393800979,0.195758564,0.95269168,1.582055465,0.850897227,0.232952692,0.251223491,0.500489396,0.183686786,0.378140294,1.549755302,0.735399674,0.627732463,0.67634584,0.930831974,0.661337684,0.437846656,0.643066884,0.339641109,0.398368679,0.475367047,0.534094617,0.117998506,0.653099328,0.132374907,1.218259895,0.205003734,0.186893204,0.972927558,0.110716953,0.139283047,0.133681852,0.115571322,0.149551904,0.167662435,0.155526512,0.113330844,0.17699776,0.104929052,0.6178118,0.300410754,1.426624347,1.931292009,0.21004481,1.20631068,0.722180732,0.241038088,0.163741598,0.149925317,0.115571322,0.144324122,0.339992532,0.157206871,0.23506348,0.196041822,0.903472741,Control,Saline_S/C
0.26699187,0.384065041,0.319674797,2.09495935,2.874471545,0.25203252,0.193170732,2.784065041,0.188617886,1.284878049,0.344390244,0.295934959,0.292682927,0.287154472,0.800325203,0.629593496,1.392195122,1.083902439,0.405203252,0.784715447,0.264390244,0.374308943,0.188943089,0.896585366,1.59804878,0.82796748,0.22699187,0.250731707,0.497886179,0.175934959,0.379512195,1.524878049,0.718373984,0.676747967,0.702113821,0.93495935,0.675447154,0.45398374,0.688130081,0.344065041,0.397398374,0.472845528,0.588617886,0.122559048,0.655384043,0.133717686,1.267063418,0.22335875,0.207922633,0.981216292,0.119397434,0.220383113,0.138925051,0.131114004,0.157336805,0.182071787,0.153803236,0.119583411,0.190440766,0.112330296,0.633624698,0.346661707,1.456760275,1.916868142,0.219267249,1.199553654,0.725869444,0.271526874,0.18876697,0.164217965,0.131114004,0.189138925,0.374930259,0.177236377,0.244002232,0.210340338,0.885623954,Control,Saline_S/C
0.291985367,0.405719987,0.29930163,2.118390422,2.987695377,0.251413369,0.195876289,2.916528101,0.201529764,1.31559694,0.330229465,0.302294646,0.310276023,0.29930163,0.799467908,0.699368141,1.424343199,1.100099767,0.411373462,0.770535417,0.289657466,0.388427004,0.213169272,0.921849019,1.648154307,0.855004988,0.243431992,0.24110409,0.568340539,0.171267044,0.414699036,1.581642833,0.728633189,0.646824077,0.680744929,0.934486199,0.704689059,0.456933821,0.777851679,0.355836382,0.409378118,0.510475557,0.595277685,0.126650086,0.644920605,0.140424718,1.269944519,0.238568969,0.20413239,1.036732351,0.117275684,0.159556151,0.135259231,0.133920031,0.166060838,0.198201645,0.165678209,0.121101971,0.187105414,0.100057394,0.634780945,0.354122824,1.513296346,1.978190166,0.242969198,1.291754352,0.749378228,0.267648747,0.19839296,0.152477521,0.133920031,0.173139468,0.347618137,0.173522097,0.259804859,0.217907021,0.89879472,Control,Saline_S/C
0.312913066,0.510040671,0.350152517,2.862353838,4.561769192,0.23729029,0.193695984,3.186070158,0.251525165,1.350915099,0.353711235,0.349389934,0.302364006,0.295882054,1.018301983,0.938357905,1.995678699,1.238942552,0.474199288,0.849008643,0.270589731,0.369089985,0.176410778,1.561514997,3.300965938,1.207295374,0.258388409,0.316980173,0.823207931,0.183655313,0.392730046,3.124682257,1.248601932,0.487798678,0.432130147,0.881164209,0.549059481,0.407092018,0.621123538,0.300076258,0.312023386,0.419039146,0.370869344,0.188844731,1.005618747,0.134027683,1.368164999,0.29758805,0.346032616,0.987734685,0.073043717,0.133205427,0.173633,0.132040565,0.158010141,0.216253255,0.153076607,0.094970536,0.214060573,0.114430588,0.495203508,0.279841031,1.53611073,2.497327669,0.149170892,1.252021379,0.760312457,0.199534055,0.125119912,0.101891188,0.132040565,0.103261614,0.517747019,0.108058106,0.161025079,0.168493902,1.22125531,Control,Saline_S/C
0.312687443,0.513104707,0.361585604,2.937671144,5.005606989,0.241882905,0.197939757,3.27474247,0.26887469,1.356630591,0.390533316,0.363280741,0.307862824,0.308384405,1.070413352,0.977702438,1.955404877,1.297431217,0.460164298,0.883296388,0.276307211,0.383231191,0.184769853,1.574781588,3.391837267,1.208110575,0.269917851,0.318424827,0.836875733,0.185943409,0.399921763,3.160255574,1.306819664,0.474638154,0.433824488,0.92606598,0.560438128,0.41648194,0.613639327,0.306298083,0.319076803,0.428478289,0.368757335,0.185692235,0.993758808,0.127239783,1.297698141,0.2897121,0.334205758,0.986712301,0.072881015,0.127843769,0.169585934,0.129722837,0.154620495,0.209784578,0.142540769,0.094020536,0.20629488,0.110797933,0.4975505,0.267163278,1.427689417,2.461915308,0.146567344,1.184014496,0.756929065,0.196765318,0.118649755,0.098315549,0.129722837,0.099187974,0.47788739,0.102744782,0.132944098,0.160995906,1.180659016,Control,Saline_S/C
0.286915531,0.533316346,0.35775258,2.857561473,4.549241942,0.236972863,0.193655243,3.242196458,0.264747102,1.648362849,0.361829532,0.354694866,0.298764174,0.297490126,1.030959358,0.930691808,2.010319786,1.299401198,0.465154797,0.863676902,0.304752198,0.389985985,0.171614218,1.491400178,3.255446554,1.2112371,0.261689387,0.309466174,0.806981781,0.183335457,0.399796152,2.996050452,1.267677411,0.481335202,0.434450248,0.906739712,0.543253918,0.407313034,0.611542872,0.30054784,0.315071984,0.4197987,0.355714104,0.180790591,0.944070565,0.125253185,1.307285201,0.272525319,0.335380595,1.022737667,0.071871937,0.124665142,0.166416204,0.123619732,0.149101601,0.205096374,0.142894479,0.088533159,0.193662202,0.111924208,0.457301535,0.254949363,1.331525645,2.359882391,0.146618752,1.195622346,0.736622019,0.197647828,0.118196668,0.092126756,0.123619732,0.09931395,0.469911794,0.096373734,0.15295655,0.152564521,1.142371774,Control,Saline_S/C
0.26272,0.47184,0.32768,2.64128,4.25088,0.24064,0.19424,2.8872,0.22496,1.27008,0.30656,0.35952,0.2904,0.29008,0.9488,0.81792,1.71136,1.2048,0.44784,0.8088,0.31296,0.39472,0.17568,1.26,2.9472,1.14064,0.24048,0.2888,0.77168,0.20656,0.36384,2.70672,1.00368,0.45056,0.41376,0.77616,0.54784,0.37248,0.56608,0.27952,0.29072,0.38416,0.35776,0.185594547,0.985907709,0.13926499,1.259832366,0.285622179,0.319333149,0.933222806,0.066869301,0.134751773,0.174357557,0.131988579,0.16201529,0.208436953,0.144699272,0.102238187,0.208160634,0.106659298,0.484019527,0.267108778,1.540388689,2.562033711,0.152436216,1.279819471,0.764483743,0.190568297,0.122685825,0.103251359,0.131988579,0.107856682,0.517822603,0.102053974,0.144054527,0.175831261,1.284056369,Control,Saline_S/C
0.251651559,0.458288524,0.307420495,2.528499001,4.143954525,0.227377477,0.179290214,2.772161622,0.21631587,1.283300046,0.324320172,0.327392841,0.278844677,0.27408204,0.911199877,0.795053004,1.730526963,1.181594715,0.422645568,0.780150561,0.267322169,0.364879398,0.165155938,1.197111692,2.83207866,1.116761407,0.24274082,0.278844677,0.739130435,0.182977416,0.35243509,2.55261945,0.97403595,0.430788139,0.38869258,0.737286834,0.527730834,0.351820556,0.54724228,0.26916577,0.272699339,0.369334767,0.333691811,0.185072142,0.972345542,0.137162412,1.264983352,0.283758787,0.312800592,0.954495006,0.065112838,0.13290788,0.172031077,0.128560858,0.155382908,0.211801702,0.141324454,0.099334073,0.203200148,0.107750647,0.47354791,0.266648169,1.486311506,2.496207917,0.150295967,1.248242693,0.778116907,0.205512394,0.12227155,0.108305586,0.128560858,0.101646319,0.506289308,0.10664077,0.138827229,0.194691084,1.258324084,Control,Saline_S/C
0.2601447,0.465397924,0.309688581,2.619377163,4.12865681,0.231519346,0.184649261,2.851525637,0.23403586,3.000314564,0.305127399,0.32777603,0.28703995,0.285152564,0.885498584,0.799465241,1.729160113,1.224913495,0.426077383,0.804970116,0.26596414,0.380622837,0.163416169,1.223497955,2.882038377,1.08210129,0.248663102,0.293488518,0.751179616,0.186536647,0.342560554,2.647845234,1.010066059,0.454860019,0.395564643,0.788140925,0.528782636,0.364894621,0.541522491,0.273199119,0.286882668,0.375432526,0.335482856,0.173429733,0.978581112,0.131495707,1.256936286,0.257026661,0.29670131,0.946949842,0.062991414,0.126796204,0.161409851,0.124807953,0.153547221,0.198825124,0.136466335,0.09670131,0.206235879,0.108630818,0.482602802,0.262178039,1.440488025,2.458653412,0.147401717,1.238951649,0.766380479,0.202801627,0.122006326,0.097785811,0.124807953,0.101491188,0.462720289,0.098689562,0.153185721,0.162132851,1.266244916,Control,Saline_S/C
0.222222222,0.465865866,0.297897898,2.595995996,3.97037037,0.249449449,0.196996997,2.696496496,0.231231231,1.327127127,0.288488488,0.331731732,0.284684685,0.296296296,0.898298298,0.749349349,1.7001001,1.203203203,0.451451451,0.81041041,0.29009009,0.399199199,0.173373373,1.137137137,2.732732733,1.111911912,0.263463463,0.287887888,0.764164164,0.199199199,0.328328328,2.557957958,0.962162162,0.443443443,0.4002002,0.736536537,0.556356356,0.355355355,0.541341341,0.282682683,0.284284284,0.363763764,0.369169169,0.166607586,0.989010989,0.146638308,1.281224152,0.278270117,0.298593879,0.939737682,0.063688999,0.140493915,0.173460948,0.128914097,0.155736736,0.197802198,0.149119698,0.105990783,0.202883138,0.102209618,0.508803025,0.252865414,1.536216472,2.4966324,0.155027768,1.244239631,0.795344441,0.202646816,0.141321045,0.110126433,0.128914097,0.114143921,0.498641144,0.114143921,0.13671275,0.194730001,1.32636181,Control,Saline_S/C
0.208941087,0.428869104,0.287175601,2.459556734,3.878764918,0.248721349,0.188672097,2.532297784,0.212729684,1.395529456,0.308202311,0.323356696,0.262360296,0.281492707,0.854896761,0.724947907,1.625686683,1.142451222,0.417503315,0.741428301,0.282629286,0.367872703,0.173896571,1.066300436,2.497442697,1.072741049,0.246258761,0.270126918,0.753172949,0.18583065,0.31994696,2.300814548,0.873839742,0.418829324,0.385489676,0.720401591,0.520931995,0.338889941,0.527751468,0.272589506,0.272589506,0.341352529,0.347793143,0.165907456,1.015344042,0.146367778,1.254495325,0.281707025,0.308559099,0.892591705,0.064253177,0.135578998,0.175617358,0.128026852,0.154878926,0.195756413,0.150203788,0.108487173,0.204027811,0.104531287,0.515224167,0.259410213,1.47458643,2.517142172,0.15272117,1.28901942,0.803883961,0.202709182,0.127787101,0.11472069,0.128026852,0.105130664,0.527691201,0.117238072,0.155957804,0.186046512,1.316590746,Control,Saline_S/C
0.211814185,0.422099025,0.304721851,2.491493022,3.806346779,0.246033263,0.188300516,2.601032307,0.22099025,3.034219079,0.288472567,0.320015293,0.275473141,0.28139935,0.870961575,0.710380424,1.634677882,1.175492258,0.418275664,0.783215446,0.28044351,0.387306442,0.172815905,1.081246416,2.468935194,1.082202256,0.243356911,0.311986236,0.727585548,0.188491684,0.347734659,2.32422099,0.902121965,0.43528962,0.372012999,0.719174154,0.518447716,0.34563181,0.545402409,0.260370866,0.270311604,0.349837507,0.325559167,0.163619639,0.980682994,0.138898471,1.247211682,0.273772565,0.291709785,0.88122341,0.057951018,0.132689433,0.165229389,0.118546625,0.154651029,0.190640451,0.140623203,0.10509371,0.197309417,0.098884673,0.489479131,0.252845809,1.436702311,2.387489939,0.137403702,1.253305738,0.780728987,0.20593308,0.122685984,0.095665172,0.118546625,0.098769691,0.461538462,0.116017017,0.144302633,0.181901805,1.256755203,Control,Saline_S/C
0.252401537,0.441642651,0.297550432,2.548511047,3.61167147,0.259365994,0.205331412,2.57012488,0.229827089,1.415225744,0.286743516,0.337415946,0.290585975,0.325648415,0.880163305,0.71950048,1.605667627,1.188040346,0.448607109,0.786023055,0.300192123,0.404178674,0.188040346,1.086935639,2.516330451,1.079490874,0.263688761,0.301392891,0.766810759,0.21493756,0.337896254,2.328290106,0.877761768,0.473342939,0.421950048,0.756724304,0.596061479,0.34414025,0.553073967,0.276176753,0.300192123,0.374879923,0.364553314,0.156539352,0.873553241,0.154369213,1.208622685,0.259693287,0.278501157,0.854311343,0.061053241,0.153356481,0.177083333,0.123408565,0.148148148,0.187210648,0.127314815,0.110387731,0.195746528,0.092592593,0.515046296,0.267939815,1.511140046,2.457609954,0.161603009,1.363859954,0.796875,0.200231481,0.150318287,0.136284722,0.123408565,0.108940972,0.472800926,0.109230324,0.172887731,0.21166088,1.334635417,Control,Saline_S/C
0.217319878,0.429946022,0.2945318,2.484158648,3.73104905,0.244308848,0.199953063,2.536728467,0.251818822,1.444027224,0.307439568,0.337714152,0.269655011,0.306970195,0.864585778,0.691621685,1.583431119,1.154189157,0.439098803,0.778221075,0.296174607,0.387702417,0.189861535,1.015958695,2.472424314,1.065242901,0.254635062,0.286552452,0.742548697,0.210279277,0.32785731,2.250645388,0.852616757,0.427364468,0.401079559,0.754987092,0.574513025,0.351795353,0.524524759,0.263083783,0.278573105,0.343816006,0.366345928,0.158279696,0.905354008,0.147600936,1.266822703,0.27004096,0.276331188,0.893358689,0.065389116,0.147454652,0.167934465,0.127121123,0.153306027,0.186951434,0.133265067,0.108689292,0.198507899,0.098010532,0.506729081,0.257753072,1.506875366,2.449970743,0.166471621,1.314803979,0.790081919,0.205675834,0.126535986,0.118929198,0.127121123,0.111907548,0.476009362,0.123610298,0.174956115,0.195289643,1.31816852,Control,Saline_S/C
0.235487662,0.429847239,0.296827262,2.461809636,3.648413631,0.256874266,0.199294947,2.561927145,0.231962397,1.937250294,0.294007051,0.345475911,0.276380729,0.308343126,0.865099882,0.70693302,1.624206816,1.183548766,0.440188014,0.75346651,0.277790834,0.419036428,0.200470035,1.032197415,2.4693302,1.069095182,0.251703878,0.290481786,0.737720329,0.206345476,0.323149236,2.260634548,0.877320799,0.43172738,0.386839013,0.709753231,0.567802585,0.344300823,0.541715629,0.278730905,0.279435958,0.341715629,0.352761457,0.149056871,0.900439654,0.142816622,1.216848674,0.250886399,0.278825698,0.893490285,0.064529854,0.138561906,0.15416253,0.118422919,0.149340519,0.171748688,0.128350589,0.101120408,0.19685151,0.087221671,0.485888526,0.257977592,1.495674372,2.379804283,0.143100269,1.333427883,0.772514537,0.206921004,0.126790526,0.114451851,0.118422919,0.122110339,0.462913062,0.109771664,0.154588002,0.208481067,1.299673805,Control,Saline_S/C
0.209951456,0.433555825,0.297936893,2.475121359,3.449332524,0.274878641,0.20631068,2.541868932,0.244538835,1.519417476,0.29217233,0.34526699,0.281856796,0.326456311,0.821601942,0.669296117,1.563106796,1.197512136,0.463288835,0.83282767,0.327669903,0.425364078,0.188106796,1.038228155,2.256674757,1.088592233,0.25151699,0.298847087,0.76243932,0.241504854,0.326759709,2.142597087,0.969963592,0.443871359,0.40625,0.779429612,0.636225728,0.367718447,0.55006068,0.282463592,0.299453883,0.369538835,0.369842233,0.150725206,0.864758918,0.164249314,1.2624461,0.272638181,0.285378283,0.9000392,0.05252842,0.159153273,0.158173265,0.121912975,0.153077225,0.165817327,0.139357115,0.107016856,0.183457468,0.095648765,0.562916503,0.279890239,1.490787926,2.5,0.178557428,1.328890631,0.817326539,0.220109761,0.169933359,0.147001176,0.121912975,0.109368875,0.449823599,0.140337123,0.190709526,0.239905919,1.400627205,Control,Saline_S/C
0.229374433,0.430945905,0.295859776,2.442127531,3.349350257,0.281353883,0.196131762,2.484738592,0.250831067,1.562103354,0.243880326,0.3762466,0.275309761,0.384708371,0.841341795,0.662737987,1.584466606,1.174070716,0.455122393,0.770625567,0.371713509,0.439709882,0.190692052,1.027198549,2.31731641,1.073436083,0.266545784,0.302508311,0.76881233,0.23662738,0.316711998,2.13810819,0.973103657,0.436083409,0.431852523,0.78120278,0.62919311,0.340888486,0.529162889,0.280145059,0.313992143,0.334542158,0.367180417,0.157676349,0.917605216,0.161035369,1.270302312,0.272475795,0.303497333,0.926694329,0.057893697,0.158466706,0.164196799,0.127840348,0.156293223,0.175261806,0.152934203,0.107686228,0.193637621,0.093064612,0.55186722,0.27089508,1.597510373,2.530329974,0.19067378,1.317921359,0.83283936,0.213198973,0.167950998,0.157478759,0.127840348,0.142066785,0.502272278,0.156688402,0.202726734,0.250543371,1.389251136,Control,Saline_S/C
0.215015181,0.383107922,0.286502898,2.252829147,3.144631521,0.271598123,0.181617444,2.239304444,0.227159812,1.569969638,0.256693348,0.314656362,0.245652774,0.314932376,0.78056859,0.625172509,1.373999448,1.069003588,0.431686448,0.737786365,0.353574386,0.394976539,0.160916368,0.954181617,2.103505382,0.983163124,0.248688932,0.271046094,0.682031466,0.227159812,0.331769252,1.946177201,0.918299752,0.504830251,0.386144079,0.715981231,0.568589567,0.310792161,0.539332045,0.248688932,0.273530224,0.316036434,0.331217223,0.143851072,0.900714554,0.148740128,1.223768334,0.259684092,0.296352012,0.857841294,0.052651373,0.141782625,0.159270402,0.119781873,0.146671681,0.167920271,0.142910869,0.097028958,0.180142911,0.092327943,0.541933058,0.264573148,1.511282437,2.376081234,0.166415946,1.286385859,0.811207221,0.207032719,0.154193306,0.132756675,0.119781873,0.106995111,0.463144039,0.14328695,0.177698383,0.220007522,1.311583302,Control,Saline_S/C
0.853105838,1.071847507,0.280458544,2.080645161,3.850306585,0.181284991,0.154625433,2.118501733,0.201146361,2.150226606,1.397094108,0.271927486,0.246201013,0.215009331,0.762729939,0.709410824,1.624500133,1.222074114,0.326979472,0.705678486,0.696480938,0.308317782,0.143028526,1.164222874,2.890429219,1.250999733,0.218874967,0.254865369,0.601706212,0.128365769,0.439349507,1.925086644,0.290055985,0.395627833,0.31085044,0.688483071,0.601039723,0.343108504,0.503199147,0.372833911,0.241935484,0.388696348,0.193015196,0.19826114,1.256792424,0.133830151,0.745691663,0.283651607,0.569476789,0.918335662,0.108057755,0.137633908,0.178931843,0.113258811,0.140195622,0.19554417,0.248253377,0.103477721,0.258655488,0.137866791,0.573746313,0.243052321,1.589038969,2.081043316,0.124049061,0.955286446,0.816721006,0.211302593,0.119934793,0.107980127,0.113258811,0.121564974,0.349790405,0.105418413,0.142834964,0.136391865,1.65308182,Ts65Dn,Memantine_C/S
0.872787758,0.980172987,0.274916833,2.052561544,3.808915502,0.183499667,0.149700599,2.077844311,0.194677312,1.972322023,1.378310047,0.264537591,0.238057219,0.208516301,0.797737858,0.713639388,1.623020625,1.286094478,0.313639388,0.687691284,0.762608117,0.299534265,0.139055223,1.145575516,2.854557552,1.221689953,0.217298736,0.275715236,0.591217565,0.126813041,0.454956753,1.903659348,0.290086494,0.386161011,0.307784431,0.689687292,0.591084498,0.341450432,0.485695276,0.370725216,0.24324684,0.388157019,0.170991351,0.200369202,1.280209215,0.146911776,0.722944389,0.289516191,0.560110761,1.015768018,0.110068456,0.149296208,0.188754711,0.11591416,0.14437351,0.228136297,0.241673717,0.115760326,0.239520037,0.135528036,0.594031228,0.251519114,1.54441966,2.126067226,0.141450658,1.023690485,0.866548727,0.229905392,0.119375433,0.111760634,0.11591416,0.124067379,0.323898162,0.107222521,0.145681101,0.140989155,1.597492501,Ts65Dn,Memantine_C/S
0.88856383,1.071409574,0.29375,2.045478723,3.782978723,0.175132979,0.150132979,2.144680851,0.192819149,1.993218085,1.358909574,0.263031915,0.236569149,0.20625,0.787234043,0.733510638,1.605984043,1.346542553,0.311968085,0.673670213,0.713297872,0.297606383,0.140159574,1.176196809,2.872606383,1.260904255,0.221675532,0.251196809,0.582047872,0.126595745,0.445744681,1.882579787,0.28856383,0.380053191,0.301728723,0.682579787,0.588696809,0.346143617,0.468882979,0.368218085,0.243351064,0.38856383,0.158244681,0.198308993,1.300076864,0.150499616,0.734511914,0.295849347,0.56633359,1.1556495,0.111299001,0.148193697,0.190930054,0.118139892,0.144119908,0.199000769,0.236356649,0.113374327,0.247348194,0.140199846,0.58716372,0.24396618,1.565795542,2.108993082,0.132129131,1.086318217,0.850038432,0.217294389,0.116679477,0.113066872,0.118139892,0.125057648,0.328439662,0.105226749,0.145810915,0.142352037,1.640584166,Ts65Dn,Memantine_C/S
0.765429988,0.92648316,0.264489656,1.943580099,3.380406907,0.186014703,0.159172508,2.25782185,0.188750214,1.810053001,1.171482305,0.268250983,0.24072491,0.243802359,0.71943922,0.641135237,1.4759788,1.070610361,0.337835527,0.633099675,0.593434775,0.316977261,0.147546589,0.982732091,2.564711917,1.165669345,0.219524705,0.243973329,0.561805437,0.13301419,0.420755685,1.83005642,0.289109249,0.418191144,0.352538896,0.69960677,0.591041204,0.326893486,0.491707984,0.367242264,0.252863737,0.38245854,0.201914857,0.175920514,1.131891681,0.138905124,0.687219949,0.264854861,0.510617573,0.805376973,0.091272161,0.138223261,0.167738165,0.108903176,0.144262614,0.183421001,0.222481979,0.107052406,0.239138905,0.123806741,0.56964738,0.232125463,1.524254822,1.988700565,0.126339373,0.863237873,0.80742256,0.208747321,0.127605689,0.114942529,0.108903176,0.128579778,0.332943698,0.112799532,0.171439704,0.150691603,1.546269238,Ts65Dn,Memantine_C/S
0.799383245,0.889155388,0.259551139,1.938667124,3.418022957,0.188281652,0.152304266,2.331505911,0.18416995,1.723145451,1.101764605,0.28490663,0.238649991,0.208326195,0.733938667,0.637485009,1.488264519,1.138427274,0.333219119,0.619324996,0.647421621,0.330477985,0.148021244,0.967962995,2.477299983,1.154874079,0.217748844,0.234880932,0.558677403,0.133458969,0.452115813,1.797670036,0.295871167,0.404831249,0.335788933,0.683056365,0.596025355,0.328936097,0.488264519,0.367997259,0.25578208,0.382045571,0.174062018,0.183685389,1.191472793,0.149518154,0.720529543,0.261364743,0.530419546,0.901197313,0.095687725,0.148642071,0.182809306,0.108828969,0.14134138,0.210357247,0.224861287,0.116616373,0.233622116,0.132288523,0.566144262,0.245692592,1.587948993,2.079042149,0.145721795,1.060157695,0.846685486,0.221746325,0.134138032,0.124793147,0.108828969,0.13598754,0.356273727,0.116324345,0.162854084,0.165871703,1.500340699,Ts65Dn,Memantine_C/S
