DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment_Behavior
0.673084718,0.877280097,0.341102554,2.696291042,4.180077017,0.194568302,0.161126875,2.479833806,0.222030807,1.609343332,0.744527767,0.241183624,0.339177138,0.243311715,0.898459668,0.479631131,1.582083502,1.789116336,0.424199433,0.684029185,0.496453182,0.312930685,0.163153628,1.453182002,2.966457236,1.492399676,0.247669234,0.278779895,0.808066478,0.1531212,0.488346169,2.470409404,0.313842724,0.392278071,0.314754763,0.65352655,0.534758816,0.355289826,0.537292258,0.30016214,0.284961492,0.393899473,0.253952169,0.203491646,0.964770665,0.165696765,1.495150491,0.30117014,0.581503035,0.975095426,0.224766911,0.14310744,0.188536387,0.109630186,0.152243289,0.20455541,0.188160941,0.115825042,0.229647707,0.137538327,0.516988924,0.297165384,1.43382767,2.477441962,0.124147425,0.992678806,0.901633189,0.223953445,,0.107314936,0.109630186,0.105375133,0.402853388,0.14398348,,,1.720543145,Ts65Dn,Memantine_C/S
0.660194175,0.828580097,0.341929612,2.662216828,4.58131068,0.198624595,0.159486246,2.593244337,0.221581715,1.657868123,0.817253236,0.248685275,0.333940129,0.249898867,0.889563107,0.481088188,1.610234628,1.840918285,0.428903722,0.684466019,0.516990291,0.308555825,0.162317961,1.450647249,3.008090615,1.515271036,0.250404531,0.280036408,0.783778317,0.165756472,0.488470874,2.400080906,0.3177589,0.399170712,0.32453479,0.680218447,0.548240291,0.367718447,0.549049353,0.303296926,0.263450647,0.398563916,0.251618123,0.204089219,0.947769517,0.169888476,1.483519207,0.296964064,0.577013631,1.092874845,0.229925651,0.151363073,0.19361834,0.112329616,0.147707559,0.207187113,0.183705081,0.118215613,0.229801735,0.139591078,0.488971499,0.283643123,1.40842627,2.412081784,0.124969021,1.039281289,0.902354399,0.222428748,,0.10173482,0.112329616,0.105452292,0.410842627,0.137174721,,,1.690148699,Ts65Dn,Memantine_C/S
0.571500251,0.747992975,0.311465128,2.450200702,3.827270447,0.200075263,0.165454089,2.424611139,0.192925238,1.415955845,0.694932263,0.242348219,0.324636227,0.239086804,0.803060712,0.439036628,1.472403412,1.700326141,0.463371801,0.612393377,0.48181134,0.310963372,0.169468138,1.202082288,2.522328149,1.41281987,0.242473658,0.270572002,0.722779729,0.155920723,0.45446563,2.265303562,0.310461616,0.377446061,0.307827396,0.617536377,0.521951831,0.332538886,0.533115906,0.28386854,0.252759659,0.373181134,0.347967888,0.193253199,0.867933307,0.162543622,1.694067468,0.294920512,0.527723924,0.873671966,0.222256689,0.150988755,0.184412563,0.111438542,0.15029081,0.19441644,0.186816596,0.115471113,0.234044203,0.126560682,0.51454052,0.288173711,1.40131834,2.540364482,0.125862737,1.021093447,0.888716557,0.2138038,,0.109267158,0.111438542,0.104536642,0.384722761,0.149360217,,,1.720201629,Ts65Dn,Memantine_C/S
0.540852001,0.738702577,0.318658552,2.47921792,4.044930726,0.203418361,0.168069403,2.544089085,0.203418361,1.465881134,0.713064871,0.251974621,0.335750356,0.249643921,0.843325133,0.452414865,1.517156545,1.735336009,0.464974751,0.616470284,0.492554707,0.320471319,0.165479736,1.198497993,2.625275152,1.479476887,0.250679788,0.271915059,0.754111097,0.15602745,0.469895118,2.276058526,0.310501101,0.398549786,0.32357892,0.62864172,0.550174803,0.327981354,0.543830118,0.294445164,0.266735724,0.38560145,0.380940049,0.189993029,0.863139958,0.157152815,1.690806289,0.286809697,0.50104562,0.881186585,0.211370149,0.141584695,0.178839749,0.110680815,0.149794749,0.197660909,0.181937882,0.117806522,0.21648207,0.123305708,0.514367594,0.28316939,1.328169778,2.384091085,0.121911548,0.941445279,0.872201998,0.213074123,,0.111610255,0.110680815,0.102780575,0.404306405,0.155371389,,,1.616373635,Ts65Dn,Memantine_C/S
0.649590164,0.728995902,0.316854508,2.486296107,3.866675205,0.200947746,0.186219262,2.529328893,0.212858607,1.494748975,0.6484375,0.248847336,0.338498975,0.245901639,0.862192623,0.439293033,1.502433402,1.712602459,0.457479508,0.625,0.457735656,0.31454918,0.163934426,1.21401127,2.636398566,1.37295082,0.249359631,0.271260246,0.743724385,0.15420082,0.468109631,2.229764344,0.3046875,0.389216189,0.308785861,0.641393443,0.565701844,0.344006148,0.525102459,0.294185451,0.285476434,0.379610656,0.347464139,0.184088666,0.863888256,0.155849085,1.693843468,0.272071662,0.51529644,0.95422455,0.214301981,0.151370227,0.176117817,0.106050254,0.14241251,0.196614287,0.171714871,0.115691187,0.217869885,0.129051848,0.496318227,0.274576786,1.30289228,2.296895164,0.122295605,0.956122372,0.878311698,0.211417293,,0.105215213,0.106050254,0.108251727,0.385333637,0.137781826,,,1.633189099,Ts65Dn,Memantine_C/S
0.474654378,0.671428571,0.294930876,2.251920123,3.322580645,0.204454685,0.185867896,2.247619048,0.187403994,1.328571429,0.60906298,0.246082949,0.331336406,0.246236559,0.771582181,0.404301075,1.404915515,1.615975422,0.4546851,0.550537634,0.420430108,0.306144393,0.168049155,0.984485407,2.264516129,1.304454685,0.238863287,0.251920123,0.704454685,0.157603687,0.425345622,2.050844854,0.294162826,0.358064516,0.315821813,0.605069124,0.511520737,0.307373272,0.542549923,0.280952381,0.253456221,0.351920123,0.389861751,0.178710834,0.776453212,0.158877519,1.945247389,0.286633611,0.451207933,0.796075535,0.19189788,0.153813693,0.179343813,0.109505222,0.151281781,0.183141682,0.178816331,0.118894398,0.224496255,0.11245912,0.483911805,0.289693006,1.285684144,2.484122798,0.134613356,1.082181665,0.86464817,0.224179766,,0.12058234,0.109505222,0.108661251,0.429475683,0.156978584,,,1.641206878,Ts65Dn,Memantine_C/S
0.46444276,0.66899166,0.290523124,2.188476118,3.500682335,0.20318423,0.163002274,2.233813495,0.183472328,1.292191054,0.545564822,0.240181956,0.311902957,0.241091736,0.779681577,0.386959818,1.358301744,1.556027293,0.433510235,0.554662623,0.426080364,0.292949204,0.161334344,0.951478393,2.26611069,1.281576952,0.234874905,0.2641395,0.680818802,0.155724033,0.428809704,2.019863533,0.287945413,0.359211524,0.312812737,0.593025019,0.521758908,0.299620925,0.524639879,0.278089462,0.253373768,0.347232752,0.374222896,0.165125495,0.716187379,0.151000915,1.822375775,0.282898079,0.431358602,0.730108729,0.184940555,0.145818514,0.171933747,0.104156082,0.141652271,0.186668022,0.165633574,0.113809572,0.204450767,0.105680317,0.455035057,0.278935068,1.184534092,2.266741185,0.123158216,0.998069302,0.809978661,0.210649324,,0.125190529,0.104156082,0.101615689,0.375266741,0.147952444,,,1.607865054,Ts65Dn,Memantine_C/S
0.542598762,0.673647469,0.307472632,2.346501666,3.6127241,0.211962558,0.171664287,2.306203395,0.20276059,1.409487546,0.572584484,0.250674282,0.332222751,0.257972394,0.820878947,0.415516421,1.458194511,1.654450262,0.46231953,0.573536411,0.484055212,0.322227511,0.169125813,0.999524036,2.350943995,1.377756624,0.248294463,0.228621291,0.712835158,0.158813264,0.458035856,2.086149453,0.298746629,0.389021101,0.304616849,0.635411709,0.576392194,0.327463113,0.505156275,0.285578296,0.270030144,0.402665397,0.394256703,0.170465092,0.741363308,0.152933897,1.881303496,0.285139734,0.449623595,0.845622357,0.182840054,0.140558936,0.173146334,0.101887182,0.137362071,0.187480664,0.167165103,0.119418377,0.208621223,0.114674642,0.441992369,0.277405383,1.209755595,2.28483036,0.129215221,1.023099928,0.842734866,0.21274621,,0.118902753,0.101887182,0.114777766,0.379498814,0.144271424,,,1.616376199,Ts65Dn,Memantine_C/S
0.418401057,0.53534853,0.279319458,1.909811695,2.686653452,0.190452593,0.159563925,1.791047241,0.183019491,1.187314172,0.453254047,0.216220681,0.266600595,0.220845722,0.648992402,0.347869177,1.162702346,1.531879749,0.461182689,0.469772052,0.373306905,0.288404361,0.168318467,0.782292699,1.650148662,1.128014536,0.218698381,0.219854642,0.574991741,0.154278163,0.363396102,1.598777668,0.25140403,0.305252725,0.274859597,0.547241493,0.446812025,0.246283449,0.403534853,0.246613809,0.225140403,0.296002643,0.39329369,0.178448005,0.666823751,0.187873076,2.029688973,0.297832234,0.480207352,0.745994345,0.187401822,0.164153314,0.177976751,0.109802074,0.141690229,0.171222117,0.170593779,0.124568018,0.199340245,0.10933082,0.411090167,0.284794219,1.184260132,2.229500471,0.145774427,1.109487904,0.927898209,0.256361923,,0.150644046,0.109802074,0.15284323,0.400094251,0.201853597,,,1.698083569,Ts65Dn,Memantine_C/S
0.406919537,0.520234883,0.249166799,1.799555626,2.358673226,0.176956039,0.152198064,1.724646881,0.179177908,1.155689573,0.480558641,0.202983653,0.254086653,0.223615299,0.603237581,0.31756864,1.111410887,1.36486272,0.404380257,0.438819235,0.378352642,0.280114268,0.161879067,0.732740835,1.575464212,1.076654499,0.213299476,0.21758451,0.557054436,0.143627996,0.336613236,1.495318203,0.239803206,0.299476274,0.261228376,0.525472147,0.434216791,0.232661482,0.38946199,0.227582923,0.228535153,0.270433265,0.371052214,0.177843016,0.674443758,0.201328801,2.003090235,0.289555006,0.452410383,0.755253399,0.192521632,0.175834363,0.191903585,0.10815822,0.152812114,0.177533993,0.173825711,0.125154512,0.212144623,0.10460445,0.43618665,0.298516687,1.198393078,2.315822002,0.15157602,1.138133498,0.945766378,0.261897404,,0.151266996,0.10815822,0.15961063,0.430315204,0.182787392,,,1.690822002,Ts65Dn,Memantine_C/S
0.44573509,0.584778086,0.268377254,1.993758669,2.746879334,0.199202497,0.160887656,1.862343967,0.185679612,1.211511789,0.506414702,0.216712899,0.283980583,0.228848821,0.672503467,0.338245492,1.199549237,1.449202497,0.432558946,0.47850208,0.379160888,0.292995839,0.176317614,0.800104022,1.777912621,1.175277393,0.221567268,0.222260749,0.611477115,0.153779473,0.365984743,1.658980583,0.251213592,0.319868239,0.265083218,0.560159501,0.484049931,0.248613037,0.423543689,0.239771151,0.235090153,0.295076283,0.134535368,0.166440115,0.666213563,0.171726325,2.029602779,0.302220208,0.448723758,0.735689473,0.184413231,0.172934602,0.1847153,0.099984897,0.157227005,0.170367014,0.167950461,0.121129739,0.207672557,0.095755928,0.452801692,0.289231234,1.166440115,2.471076877,0.148920103,1.079142124,0.96148618,0.258420178,,0.132004229,0.099984897,0.171726325,0.384987162,0.196949101,,,1.648240447,Ts65Dn,Memantine_C/S
0.511217949,0.65728022,0.322344322,2.196657509,3.155677656,0.243589744,0.19459707,2.021062271,0.226648352,1.367216117,0.574862637,0.262820513,0.336996337,0.298992674,0.732142857,0.423534799,1.358287546,1.736950549,0.52724359,0.554258242,0.448260073,0.353937729,0.220924908,0.91025641,1.893315018,1.310668498,0.269230769,0.286630037,0.705128205,0.197802198,0.429487179,1.824404762,0.331959707,0.390338828,0.380265568,0.701923077,0.56456044,0.312957875,0.52518315,0.301739927,0.293727106,0.368360806,0.497252747,0.169227851,0.736103206,0.181749194,2.139062796,0.288749763,0.473154999,0.789224056,0.179662303,0.175678239,0.187250996,0.107949156,0.146651489,0.16998672,0.16998672,0.132043256,0.203187251,0.106810852,0.530829065,0.285524568,1.351735913,2.261999621,0.160500854,1.083855056,0.923164485,0.25422121,,0.170366154,0.107949156,0.168848416,0.441282489,0.234870044,,,1.652437868,Ts65Dn,Memantine_C/S
0.392627058,0.503042233,0.251431639,1.726020043,2.377594846,0.187902649,0.149606299,1.582319256,0.176449535,1.022011453,0.414817466,0.205619184,0.256442377,0.2317466,0.561023622,0.30583393,1.052433787,1.302970651,0.396564066,0.431818182,0.349498926,0.276306371,0.168217609,0.702755906,1.498568361,1.026127416,0.202576951,0.221725125,0.545812455,0.14889048,0.344309234,1.429133858,0.260021475,0.315139585,0.29634932,0.521116679,0.446671439,0.236757337,0.413922691,0.238010021,0.220830351,0.301896922,0.384753042,0.170561178,0.70101196,0.187304508,2.15050598,0.292180313,0.451701932,0.767985281,0.185832567,0.180128795,0.174425023,0.106163753,0.150321987,0.165225391,0.182152714,0.134314627,0.196872125,0.105979761,0.527690892,0.301195952,1.352529899,2.376632935,0.161729531,1.115915363,0.932658694,0.256301748,,0.158969641,0.106163753,0.175896964,0.434590616,0.227966881,,,1.520331187,Ts65Dn,Memantine_C/S
0.440879382,0.539512775,0.263418499,1.89681125,2.458902753,0.208358091,0.163002575,1.771637948,0.187363834,1.21449792,0.483065954,0.229748465,0.285204991,0.243018419,0.730441672,0.335313924,1.166369578,1.390374332,0.440285205,0.46147752,0.391166568,0.30164389,0.185977421,0.76114082,1.628045157,1.166765696,0.231927114,0.247573777,0.609625668,0.154089919,0.367795603,1.632600515,0.281243811,0.340859576,0.32600515,0.587839176,0.504852446,0.26520103,0.447019212,0.254109725,0.227767875,0.303228362,0.422261834,0.165026917,0.719324299,0.18321886,2.173937256,0.292741786,0.453127901,0.759792092,0.186931502,0.169853351,0.175422313,0.109337293,0.148134398,0.181362539,0.186003341,0.13049935,0.191757936,0.099313161,0.57100427,0.307221088,1.369779098,2.53888992,0.158529794,1.085947652,0.952849452,0.243920549,,0.174865417,0.109337293,0.153146464,0.405049193,0.223872285,,,1.565064043,Ts65Dn,Memantine_C/S
0.449649843,0.648031876,0.261531031,1.789181357,2.991789423,0.181960879,0.143443613,2.353900024,0.183409804,1.362835064,0.689688481,0.246075827,0.21999517,0.201279884,0.644771794,0.634146341,1.389277952,0.908717701,0.336995895,0.566288336,0.40581985,0.283385656,0.148877083,0.927432987,2.444699348,0.887708283,0.1922241,0.218304757,0.578724946,0.123762376,0.374667955,1.801497223,0.258391693,0.307413668,0.269500121,0.612412461,0.503743057,0.260444337,0.402559768,0.334218788,0.233276986,0.326732673,0.140304274,0.205346651,1.27124951,0.172052487,0.995691344,0.313650607,0.477183705,0.860458284,0.201625539,0.157265962,0.193008226,0.121229926,0.153251077,0.186055621,0.189189189,0.12377595,0.272326675,0.163141402,0.669114767,0.270466118,2.013611438,2.37671367,0.133862123,1.124951038,0.791421857,0.223168821,,0.132099491,0.121229926,0.120642382,0.414610262,,,,1.695750098,Ts65Dn,Memantine_C/S
0.486866675,0.681812523,0.250591311,1.835926802,3.239014067,0.18175028,0.147516494,2.371592182,0.190962281,1.423254077,0.751773933,0.261297149,0.22469812,0.238516121,0.661272252,0.64322171,1.441927051,1.027387029,0.332876883,0.56940122,0.383667372,0.290800448,0.15087763,0.976721026,2.498319432,0.904643346,0.197311092,0.22220839,0.603012573,0.122619196,0.386904021,1.791734097,0.265405204,0.32553218,0.273745799,0.635628034,0.525208515,0.26092369,0.414913482,0.349060127,0.218473796,0.328768829,0.135565791,0.200208156,1.249124799,0.166903207,0.967168133,0.302204561,0.453212224,0.75683603,0.191219605,0.155360015,0.188854196,0.119500426,0.15318384,0.178541016,0.188475731,0.120541205,0.259911061,0.15498155,0.670356704,0.276942,2.031223389,2.475920144,0.133219794,1.093386318,0.790803293,0.232661557,,0.144762986,0.119500426,0.127732047,0.391238528,,,,1.626927808,Ts65Dn,Memantine_C/S
0.52421875,0.700130208,0.257682292,1.954036458,3.281380208,0.194921875,0.154817708,2.53125,0.197786458,1.539713542,0.768619792,0.264583333,0.245703125,0.215104167,0.679166667,0.69140625,1.49609375,1.090885417,0.335546875,0.595442708,0.422526042,0.297395833,0.15859375,1.0171875,2.627604167,0.955859375,0.211328125,0.234375,0.632682292,0.129296875,0.4109375,1.910677083,0.275130208,0.3359375,0.258723958,0.663411458,0.536067708,0.258203125,0.432942708,0.354947917,0.223958333,0.344401042,0.131119792,0.199714964,1.242375297,0.158669834,0.975771971,0.313254157,0.468788599,0.771496437,0.190688836,0.164085511,0.188123515,0.121615202,0.159144893,0.17871734,0.196484561,0.120760095,0.268978622,0.15087886,0.702327791,0.267648456,2.029643705,2.603135392,0.14023753,1.103562945,0.798764846,0.241995249,,0.131971496,0.121615202,0.118574822,0.387458432,,,,1.690736342,Ts65Dn,Memantine_C/S
0.427303466,0.579740772,0.233023387,1.637080868,2.612426036,0.184981685,0.143279797,2.279797126,0.171315864,1.26599042,0.612285151,0.238940547,0.214003945,0.215131023,0.567061144,0.553958862,1.203437588,0.778670048,0.338546069,0.492110454,0.347280924,0.269230769,0.152014652,0.764581572,2.123555931,0.773598197,0.18808115,0.201746971,0.533530572,0.122992392,0.352634545,1.633417864,0.254860524,0.297548605,0.290786137,0.572414765,0.472668357,0.249647788,0.377712032,0.311355311,0.225838264,0.30924204,0.156663849,0.187715411,1.179837518,0.170974889,1.004554407,0.303791236,0.460610537,0.802067947,0.20310192,0.168759232,0.188577056,0.120014771,0.156819301,0.170974889,0.181437715,0.127400295,0.269940916,0.1614968,0.627154111,0.267725258,1.897095027,2.299975382,0.145741014,1.105859183,0.778311177,0.223904481,,0.149187592,0.120014771,0.140201871,0.419128508,,,,1.590965042,Ts65Dn,Memantine_C/S
0.434017595,0.563343109,0.241055718,1.720234604,2.727859238,0.187096774,0.146627566,2.394868035,0.180205279,1.286656891,0.657917889,0.250293255,0.223460411,0.229032258,0.613929619,0.583431085,1.264076246,0.88313783,0.33856305,0.495307918,0.379618768,0.279912023,0.151026393,0.790762463,2.258504399,0.81085044,0.197800587,0.209530792,0.558504399,0.123460411,0.373607038,1.655131965,0.262756598,0.34516129,0.286656891,0.598680352,0.498533724,0.248387097,0.396480938,0.326099707,0.225806452,0.319648094,0.156451613,0.184893032,1.184056412,0.163499462,0.997968208,0.297717222,0.449145452,0.718895662,0.202223019,0.161826222,0.181068483,0.122146528,0.156926019,0.167443528,0.184653998,0.121668459,0.258157046,0.150233058,0.649695231,0.274530895,1.912393929,2.396677423,0.145332855,1.10864109,0.772080794,0.224572726,,0.154296642,0.122146528,0.12919804,0.41568065,,,,1.551093582,Ts65Dn,Memantine_C/S
0.467165809,0.6284511,0.255966308,1.785680861,2.848697551,0.198253003,0.158633599,2.607549524,0.186710342,1.42551864,0.674465762,0.264545313,0.247387303,0.237404461,0.649508657,0.623927624,1.347059741,0.994072688,0.344875994,0.541569178,0.404773046,0.29870535,0.1620652,0.854936827,2.440648885,0.884885353,0.205116207,0.242863828,0.596006863,0.129464982,0.400405553,1.816253315,0.2749961,0.343628139,0.303852753,0.624707534,0.533926065,0.25534238,0.421307128,0.328029949,0.260021837,0.329589768,0.151458431,0.18128655,1.169948681,0.159446235,0.985917174,0.304570951,0.418904404,0.71500179,0.200023869,0.159923619,0.174603175,0.124955245,0.160639694,0.177825516,0.189521423,0.123165055,0.267335004,0.146079484,0.664876477,0.275331185,1.926960258,2.47905478,0.146318176,1.104189044,0.786490035,0.229263635,,0.145124717,0.124955245,0.124597207,0.391932211,,,,1.544695071,Ts65Dn,Memantine_C/S
0.369484046,0.485913103,0.228784793,1.441955193,2.103699932,0.184317719,0.149355058,2.051595384,0.156143924,1.192464358,0.55431093,0.254412763,0.208248473,0.209097081,0.520875764,0.483027834,1.059572301,0.658180584,0.327393075,0.448913781,0.348099117,0.263238289,0.1598778,0.669891378,1.766463001,0.720638153,0.181941616,0.198913781,0.489307536,0.123557366,0.348438561,1.366938221,0.259674134,0.309063136,0.294976239,0.539035981,0.47233537,0.22640869,0.383910387,0.279531568,0.247284453,0.304141208,0.159708079,0.175359851,1.102925244,0.16437084,0.999380901,0.320074292,0.415570345,0.72960842,0.186658412,0.170561833,0.164835165,0.118093174,0.14920291,0.163132642,0.175978951,0.125058041,0.256616623,0.151524532,0.626218852,0.282928339,1.763968426,2.315276273,0.162668318,1.136820926,0.758860857,0.224423464,,0.1762885,0.118093174,0.135273178,0.436000619,,,,1.527317753,Ts65Dn,Memantine_C/S
0.403018446,0.530091299,0.23737656,1.603316564,2.509409353,0.197503261,0.154089808,2.263089249,0.178311906,1.212968139,0.616172909,0.257872182,0.22470654,0.218930501,0.58412521,0.536053661,1.173840134,0.821688094,0.35066145,0.46450531,0.352338364,0.296254891,0.168436743,0.730016769,1.917085895,0.741009875,0.203465623,0.232159493,0.533258804,0.138065959,0.390162102,1.481460779,0.272964412,0.349543507,0.300912987,0.598099497,0.529532327,0.240171418,0.420532886,0.309483883,0.22955096,0.321222284,0.172908515,0.165175186,1.077506446,0.163810102,0.988320946,0.30562718,0.409221902,0.678901866,0.183527984,0.164113454,0.167753678,0.12422266,0.154557864,0.157136357,0.174730775,0.126346125,0.256939178,0.162900046,0.610647657,0.284089185,1.81480358,2.367662673,0.166236918,1.140603671,0.750341271,0.238586379,,0.17988776,0.12422266,0.129227969,0.421355984,,,,1.504322767,Ts65Dn,Memantine_C/S
0.408687259,0.56988417,0.243436293,1.633783784,2.580888031,0.20965251,0.161969112,2.362741313,0.185714286,1.316602317,0.597876448,0.269111969,0.231660232,0.219111969,0.596718147,0.558494208,1.211196911,0.91023166,0.352316602,0.511196911,0.365637066,0.323552124,0.165444015,0.762355212,1.982239382,0.805791506,0.204054054,0.24980695,0.546332046,0.141119691,0.390540541,1.527220077,0.285521236,0.348262548,0.281467181,0.609073359,0.548262548,0.241698842,0.422779923,0.313513514,0.236100386,0.314671815,0.16969112,0.17122871,1.087439173,0.157086375,1.00243309,0.29622871,0.411648418,0.657086375,0.180656934,0.159823601,0.151916058,0.125304136,0.156478102,0.16560219,0.179288321,0.124695864,0.264446472,0.153740876,0.635796837,0.279805353,1.836982968,2.446015815,0.168491484,1.157998783,0.767639903,0.239963504,,0.178832117,0.125304136,0.142335766,0.428527981,,,,1.516119221,Ts65Dn,Memantine_C/S
0.413551913,0.502295082,0.231256831,1.499453552,2.086338798,0.208743169,0.166994536,1.983169399,0.178579235,1.14273224,0.570054645,0.256174863,0.221857923,0.224918033,0.532240437,0.482404372,1.058142077,0.598907104,0.396284153,0.426885246,0.351038251,0.32284153,0.173770492,0.613551913,1.597595628,0.678907104,0.218360656,0.214644809,0.495956284,0.147540984,0.354098361,1.323278689,0.286338798,0.351912568,0.373333333,0.582076503,0.496830601,0.245027322,0.415519126,0.308415301,0.256830601,0.325464481,0.195846995,0.164722446,0.974054706,0.172968624,1.047063556,0.288616251,0.393201931,0.640185036,0.161906677,0.179002414,0.153861625,0.118664521,0.152252615,0.157884151,0.168543846,0.141391794,0.259452936,0.153861625,0.588495575,0.303499598,1.734915527,2.193081255,0.188857603,1.164923572,0.757843926,0.240949316,,0.21460177,0.118664521,0.164521319,0.476065969,,,,1.439058729,Ts65Dn,Memantine_C/S
0.418160377,0.523820755,0.251415094,1.564858491,2.319575472,0.224764151,0.188443396,2.207075472,0.203301887,1.211320755,0.616509434,0.276415094,0.238915094,0.236792453,0.572641509,0.51745283,1.14504717,0.716981132,0.363679245,0.459433962,0.373349057,0.301415094,0.186084906,0.68254717,1.808962264,0.756603774,0.241037736,0.218632075,0.532311321,0.15259434,0.389150943,1.441981132,0.291981132,0.367688679,0.36745283,0.638443396,0.549056604,0.255188679,0.444339623,0.335377358,0.287735849,0.376650943,0.193160377,0.155027933,1.003192338,0.169992019,1.042697526,0.330207502,0.40103751,0.621707901,0.174780527,0.181564246,0.150638468,0.134078212,0.160015962,0.154030327,0.178571429,0.133479649,0.270151636,0.157023144,0.601755786,0.308659218,1.771548284,2.306863528,0.176376696,1.191739824,0.776137271,0.242617717,,0.19972067,0.134078212,0.154628891,0.433559457,,,,1.451715882,Ts65Dn,Memantine_C/S
0.407619048,0.540952381,0.255,1.603571429,2.356666667,0.246190476,0.177619048,2.222380952,0.191428571,1.172619048,0.571190476,0.273571429,0.258571429,0.241904762,0.579047619,0.539285714,1.139285714,0.759047619,0.352380952,0.474285714,0.365714286,0.316666667,0.190952381,0.676904762,1.840714286,0.751904762,0.214761905,0.232619048,0.566190476,0.151428571,0.40547619,1.458095238,0.296904762,0.362142857,0.361666667,0.687380952,0.57047619,0.262380952,0.484285714,0.331428571,0.249285714,0.342142857,0.2,0.147832971,0.98674055,0.15574906,1.031466456,0.320007916,0.383138729,0.597071047,0.167821096,0.164258856,0.145062339,0.127251138,0.17078963,0.165248367,0.176330893,0.12566792,0.268949139,0.154165842,0.633682961,0.302592519,1.770631308,2.280229567,0.191965169,1.15218682,0.777755789,0.241638631,,0.191371462,0.127251138,0.16900851,0.508608747,,,,1.424500297,Ts65Dn,Memantine_C/S
0.358104609,0.463231486,0.29337131,1.465820818,2.039875712,0.210253755,0.173226308,1.929829104,0.183065769,1.090885552,0.517348524,0.289746245,0.241843604,0.242102538,0.544018643,0.483687209,1.060072501,0.567840497,0.369238736,0.419730709,0.35085448,0.315121699,0.198860694,0.628171932,1.481615743,0.657431383,0.216468151,0.223200414,0.515535992,0.159761781,0.365354738,1.278094252,0.320041429,0.383480062,0.372087002,0.634645262,0.554375971,0.264629726,0.451838426,0.336872087,0.28767478,0.372087002,0.21232522,0.134600951,0.940205154,0.159619715,1.017262947,0.308481361,0.384038029,0.59494621,0.155366525,0.184888666,0.144108081,0.113585189,0.172129097,0.134600951,0.170127596,0.15486615,0.2672004,0.147860896,0.603702777,0.318488867,1.620965724,2.037277958,0.215411559,1.192644483,0.744558419,0.252189142,,0.260945709,0.113585189,0.165123843,0.48036027,,,,1.415561671,Ts65Dn,Memantine_C/S
0.377394636,0.486590038,0.253147236,1.554734537,2.141215107,0.223864258,0.195675972,2.064039409,0.198412698,1.169403394,0.542966612,0.287356322,0.250684182,0.246305419,0.588122605,0.541324576,1.104542967,0.669950739,0.380131363,0.460043788,0.35030104,0.316091954,0.204980843,0.657909141,1.611384784,0.724411604,0.227969349,0.240558292,0.519430761,0.161466886,0.39408867,1.344553914,0.318007663,0.387520525,0.384236453,0.67104543,0.598522167,0.260536398,0.472632731,0.348932677,0.282430213,0.373836891,0.21182266,0.140288681,0.948341352,0.168397063,1.036464928,0.320587491,0.380096227,0.633071664,0.144593568,0.196758673,0.142567739,0.123069131,0.164851861,0.155988858,0.174221322,0.151430742,0.28842745,0.14991137,0.605722968,0.331476323,1.725753355,2.241833376,0.21245885,1.237528488,0.77614586,0.259812611,,0.243099519,0.123069131,0.196505444,0.548493289,,,,1.402633578,Ts65Dn,Memantine_C/S
0.495831017,0.5,0.290439133,1.569483046,2.217342968,0.229294052,0.18954975,2.131183991,0.192329072,1.178710395,0.521956643,0.279599778,0.25069483,0.310172318,0.591161757,0.535853252,1.101167315,0.718732629,0.379655364,0.460811562,0.382156754,0.330183435,0.207615342,0.672317954,1.621734297,0.728460256,0.227626459,0.24041134,0.558365759,0.160088938,0.391050584,1.368538077,0.327404113,0.378821568,0.403001668,0.654530295,0.596998332,0.293218455,0.476097832,0.369927738,0.299055031,0.356031128,0.200111173,0.139013453,0.922272048,0.161684106,1.027404086,0.30941704,0.361733931,0.599651221,0.162680618,0.176382661,0.141504733,0.124813154,0.153961136,0.149975087,0.176133533,0.137518685,0.273542601,0.154210264,0.622321873,0.324364723,1.713004484,2.18161435,0.192825112,1.170403587,0.772546089,0.262082711,,0.233931241,0.124813154,0.159192825,0.532635775,,,,1.398355755,Ts65Dn,Memantine_C/S
